ID_PROJECT,a
ID_BATCH,a
ID_WAFER,a
WAFER_ROTATION,a
TILE_WIDTH,10.5
TILE_HEIGHT,10.5
TEST_STRUCTURE,a
LINES_DATA,2808
tile_id,die_id,xc_ref[um],yc_ref[um],xc_chip[um],yc_chip[um],width[um],height[um],Array detail
CC,24B,15.1775,19.8,15.1775,19.8,0.25,1.05,D01
CC,25B,14.9275,19.8,14.9275,19.8,0.25,1.05,D01
CC,26B,14.6775,19.8,14.6775,19.8,0.25,1.05,D01
CC,27B,14.4275,19.8,14.4275,19.8,0.25,1.05,D01
CC,28B,14.1775,19.8,14.1775,19.8,0.25,1.05,D01
CC,29B,13.9275,19.8,13.9275,19.8,0.25,1.05,D01
CC,30B,13.6775,19.8,13.6775,19.8,0.25,1.05,D01
CC,31B,13.4275,19.8,13.4275,19.8,0.25,1.05,D01
CC,32B,13.1775,19.8,13.1775,19.8,0.25,1.05,D01
CC,33B,12.9275,19.8,12.9275,19.8,0.25,1.05,D01
CC,34B,12.6775,19.8,12.6775,19.8,0.25,1.05,D01
CC,35B,12.4275,19.8,12.4275,19.8,0.25,1.05,D01
CC,36B,12.1775,19.8,12.1775,19.8,0.25,1.05,D01
CC,37B,11.9275,19.8,11.9275,19.8,0.25,1.05,D01
CC,38B,11.6775,19.8,11.6775,19.8,0.25,1.05,D01
CC,39B,11.4275,19.8,11.4275,19.8,0.25,1.05,D01
CC,40B,11.1775,19.8,11.1775,19.8,0.25,1.05,D01
CC,41B,10.9275,19.8,10.9275,19.8,0.25,1.05,D01
CC,42B,10.6775,19.8,10.6775,19.8,0.25,1.05,D01
DC,04B,9.6775,19.8,9.6775,19.8,0.25,1.05,D01
DC,05B,9.4275,19.8,9.4275,19.8,0.25,1.05,D01
DC,06B,9.1775,19.8,9.1775,19.8,0.25,1.05,D01
DC,07B,8.9275,19.8,8.9275,19.8,0.25,1.05,D01
DC,08B,8.6775,19.8,8.6775,19.8,0.25,1.05,D01
DC,09B,8.4275,19.8,8.4275,19.8,0.25,1.05,D01
DC,10B,8.1775,19.8,8.1775,19.8,0.25,1.05,D01
